college_code,branch_code,community,college_enc,branch_enc,community_enc,cutoff_trend,hist_closing,hist_opening,hist_mean,hist_count,last_closing,last_year
2377,EE,BC,117,35,0,1.0132,190.17,193.83,191.95,92.0,191.0,2024.0
1315,EE,BCM,49,35,1,1.6735,191.85,193.97,192.98,14.0,193.5,2024.0
2712,BT,BC,165,13,0,-0.5991,182.12,190.4,185.71,94.0,181.5,2024.0
1315,CE,BC,49,18,0,0.1922,185.1,191.43,187.83,80.0,185.0,2024.0
1304,IT,OC,43,57,5,1.155,182.91,186.77,185.26,27.0,179.5,2024.0
1315,ME,MBC,49,65,2,1.501,188.0,192.4,189.56,63.0,189.5,2024.0
2,CL,OC,97,24,5,0.026,190.33,192.5,191.12,31.0,190.0,2024.0
2712,MZ,OC,165,76,5,2.2498,185.6,186.95,186.31,6.0,184.5,2023.0
2,FS,BCM,97,46,1,-0.7769,183.49,185.07,185.55,10.0,182.0,2024.0
3830,CS,BC,235,29,0,-2.0834,181.88,192.76,184.68,43.0,179.0,2024.0
3011,BT,BC,203,13,0,0.518,184.07,186.57,184.59,21.0,187.5,2024.0
2702,CS,MBC,157,29,2,-0.0994,183.02,191.82,185.82,110.0,182.5,2024.0
2007,ME,BC,100,65,0,0.1734,184.18,192.21,187.63,146.0,185.0,2024.0
2007,EY,BC,100,44,0,1.5224,190.07,193.24,191.16,92.0,190.5,2024.0
1,PT,BC,0,86,0,0.457,181.1,193.11,184.99,71.0,179.0,2024.0
4678,CS,BC,256,29,0,-1.4929,181.79,190.21,184.41,26.0,179.5,2024.0
1219,EC,BC,29,34,0,-0.2583,186.6,193.97,189.26,203.0,185.5,2024.0
2006,EM,BCM,99,39,1,1.1871,194.33,194.64,194.58,8.0,195.5,2024.0
2006,EC,SC,99,34,6,1.8157,188.7,196.54,193.13,41.0,190.0,2024.0
2607,IT,BC,120,57,0,-0.3987,181.59,185.67,183.92,7.0,179.0,2024.0
2005,EI,BC,98,37,0,1.5109,187.73,192.63,189.86,137.0,188.0,2024.0
1399,EC,OC,58,34,5,3.7804,192.17,193.57,192.31,10.0,193.5,2024.0
2025,EC,BC,101,34,0,-0.5119,180.47,188.14,183.36,73.0,179.0,2024.0
1026,CS,BC,4,29,0,-0.9668,181.6,188.64,185.57,25.0,179.5,2024.0
2006,CM,SC,99,25,6,2.0701,187.3,195.36,190.42,60.0,189.0,2024.0
5008,CS,SC,299,29,6,1.9351,186.53,192.43,189.15,34.0,188.0,2024.0
2005,IT,MBC,98,57,2,2.5585,192.33,194.96,193.34,50.0,193.0,2024.0
2739,EC,BC,183,34,0,0.7388,181.92,192.43,185.36,117.0,183.5,2024.0
2607,BT,BC,120,13,0,-0.9898,181.29,182.33,184.5,8.0,181.0,2024.0
1219,BT,OC,29,13,5,-1.3458,184.93,185.52,188.28,16.0,184.0,2024.0
2702,AG,BC,157,2,0,13.8975,182.75,187.28,185.02,4.0,186.625,2021.0
4960,AD,BC,277,0,0,-1.1974,180.83,190.58,184.85,49.0,179.5,2024.0
5008,EM,MBC,299,39,2,2.5079,189.51,191.78,190.72,53.0,191.0,2024.0
5008,EE,MBC,299,35,2,2.2166,188.11,191.58,189.22,41.0,190.5,2024.0
2712,AD,OC,165,0,5,1.7244,193.47,194.04,193.85,10.0,194.0,2024.0
1419,EE,BC,69,35,0,-1.4555,181.33,188.67,184.17,10.0,179.0,2024.0
4023,EC,BC,250,34,0,-0.7287,181.8,186.52,183.14,12.0,181.5,2024.0
4,PR,BC,248,84,0,-0.154,183.61,192.7,187.4,124.0,183.5,2024.0
2702,CS,OC,157,29,5,3.2137,190.13,191.4,190.0,12.0,190.5,2024.0
2007,CM,BCM,100,25,1,2.6568,193.32,193.32,193.58,5.0,195.0,2024.0
1211,BM,OC,25,10,5,-0.4247,183.74,188.5,186.97,12.0,181.5,2024.0
1315,CH,OC,49,21,5,0.5413,190.43,193.63,191.6,22.0,191.0,2024.0
5008,EY,OC,299,44,5,1.3255,190.05,190.94,189.38,14.0,190.5,2024.0
2722,CS,BC,172,29,0,-0.5228,182.1,191.83,185.72,286.0,181.5,2024.0
1116,CS,OC,10,29,5,-0.3026,180.25,186.83,184.29,11.0,181.0,2024.0
1516,CS,BC,92,29,0,-1.1401,180.6,190.7,184.44,72.0,179.0,2024.0
5012,CC,MBC,302,16,2,1.4992,188.97,195.3,191.52,34.0,191.0,2024.0
2005,EI,OC,98,37,5,2.2076,190.39,193.0,191.23,12.0,189.455,2023.0
5901,EC,BC,314,34,0,2.0259,186.38,192.43,188.41,126.0,188.0,2024.0
1211,BT,BC,25,13,0,-1.2599,181.08,189.56,184.93,37.0,180.5,2024.0
5008,EC,BCM,299,34,1,2.6118,193.77,195.77,194.93,9.0,194.5,2024.0
1450,CS,OC,83,29,5,0.9145,191.32,192.42,191.47,14.0,190.5,2024.0
4,CM,SC,248,25,6,1.5221,191.07,193.7,192.24,38.0,193.0,2024.0
2005,EE,OC,98,35,5,1.3229,192.33,192.67,191.9,8.0,193.0,2024.0
2712,CS,MBC,165,29,2,2.0483,190.45,194.17,191.95,92.0,191.0,2024.0
1113,CS,MBC,8,29,2,0.3618,183.43,194.23,186.66,85.0,183.0,2024.0
1,EC,ST,0,34,8,-3.2857,185.14,185.14,185.14,3.0,180.5,2023.0
5008,CW,MBC,299,31,2,2.3307,187.63,191.2,188.97,35.0,187.0,2024.0
2718,AD,BC,169,0,0,1.7189,188.22,194.33,190.6,147.0,188.5,2024.0
2718,CJ,OC,169,23,5,1.0905,185.16,188.33,186.96,11.0,186.5,2024.0
2006,BS,MBC,99,12,2,0.6696,185.8,195.26,189.15,43.0,184.0,2024.0
2739,CS,BC,183,29,0,1.3086,184.03,194.83,188.85,239.0,188.0,2024.0
4974,CS,BCM,287,29,1,1.7254,189.3,193.69,191.94,18.0,191.5,2024.0
4974,CS,OC,287,29,5,2.7303,193.07,194.11,193.22,11.0,194.0,2024.0
1,CM,SCA,0,25,7,0.0561,186.57,193.02,188.81,17.0,190.5,2024.0
5901,EC,MBC,314,34,2,1.6596,185.16,190.61,187.17,49.0,188.0,2024.0
2601,CS,BC,118,29,0,-0.37,185.39,186.36,186.46,5.0,184.5,2024.0
1399,AD,OC,58,0,5,1.3975,192.52,194.48,193.52,15.0,192.0,2024.0
5,CS,BCM,298,29,1,-2.1373,185.45,185.45,185.45,3.0,182.0,2024.0
1,CE,SCA,0,18,7,0.2225,186.25,186.25,186.25,4.0,188.5,2024.0
2712,AD,MBC,165,0,2,2.5475,188.46,194.13,190.66,55.0,189.5,2024.0
2,CL,BC,97,24,0,-0.1308,187.46,191.8,189.59,118.0,187.0,2024.0
2007,IM,BCM,100,55,1,3.2053,192.91,193.37,192.64,8.0,194.5,2024.0
1309,CS,OC,46,29,5,0.2159,183.87,191.83,187.25,19.0,180.0,2024.0
4974,EC,BC,287,34,0,0.2511,182.55,193.33,186.76,202.0,183.5,2024.0
1304,EC,BC,43,34,0,-1.9477,180.53,189.59,182.5,100.0,179.0,2024.0
1516,CS,MBC,92,29,2,-0.6328,181.1,190.82,185.09,43.0,179.0,2024.0
1,CS,ST,0,29,8,-0.8204,192.17,192.17,192.17,3.0,191.5,2024.0
2006,IY,MBC,99,59,2,2.6668,186.16,190.39,188.06,31.0,188.5,2024.0
2711,IT,BC,164,57,0,-2.1249,180.78,189.25,183.58,190.0,179.0,2024.0
2005,IB,OC,98,51,5,-1.0981,183.7,186.31,185.11,13.0,182.0,2024.0
2718,CB,BC,169,15,0,1.439,186.33,190.38,188.17,89.0,186.0,2024.0
4974,CS,SC,287,29,6,-0.4207,181.1,188.02,183.97,16.0,183.0,2024.0
1399,EC,BC,58,34,0,2.0185,189.32,195.98,192.29,158.0,190.5,2024.0
1399,BM,BC,58,10,0,0.115,183.26,190.97,186.85,50.0,184.5,2024.0
2006,ES,OC,99,40,5,0.4673,190.92,191.61,191.06,15.0,191.5,2024.0
2005,PR,BC,98,84,0,-1.8174,180.68,185.61,181.89,39.0,180.0,2024.0
2005,CE,BC,98,18,0,0.2614,180.43,190.41,183.24,127.0,179.0,2024.0
2615,EC,SC,127,34,6,-1.1191,182.67,186.27,182.97,12.0,180.0,2024.0
2711,EC,BC,164,34,0,-1.2204,181.01,192.8,184.12,242.0,179.0,2024.0
2007,EY,OC,100,44,5,1.6875,191.28,191.5,190.99,8.0,191.0,2023.0
2007,EC,BCM,100,34,1,1.6483,193.8,194.04,193.61,9.0,195.5,2024.0
2702,IT,BC,157,57,0,-1.1702,182.3,191.73,185.3,248.0,182.0,2024.0
1311,AD,BC,48,0,0,1.1196,184.06,184.34,183.56,5.0,181.5,2024.0
3011,IT,BC,203,57,0,0.0523,181.07,191.13,185.15,36.0,179.5,2024.0
2712,IT,MBC,165,57,2,2.5807,189.0,192.4,190.56,46.0,189.5,2024.0
2006,BY,BCM,99,14,1,-0.4457,188.04,189.23,188.86,8.0,188.0,2024.0
2006,MF,BC,99,66,0,-0.0765,189.2,191.77,190.33,93.0,189.5,2024.0
1216,BM,OC,26,10,5,11.9483,185.32,188.33,185.99,5.0,190.23,2021.0
2,IB,BCM,97,51,1,0.1,188.47,188.47,188.47,5.0,190.5,2024.0
1304,AD,OC,43,0,5,-0.9388,185.14,186.86,184.29,13.0,181.0,2024.0
1315,BM,BCM,49,10,1,0.7447,190.73,191.43,191.43,7.0,190.5,2024.0
1,EC,SCA,0,34,7,1.5,189.97,193.53,192.69,8.0,196.0,2024.0
1211,IT,OC,25,57,5,2.6829,188.77,191.59,190.29,48.0,189.0,2024.0
3819,CS,BC,230,29,0,-1.2889,180.38,190.93,184.34,55.0,179.0,2024.0
1219,AD,BCM,29,0,1,0.7148,185.2,188.6,187.16,9.0,183.0,2024.0
2718,CB,OC,169,15,5,1.0066,187.64,190.8,189.05,13.0,187.5,2024.0
1450,IT,OC,83,57,5,-0.2531,187.33,187.7,188.55,9.0,186.0,2024.0
2025,CS,OC,101,29,5,0.8039,188.03,188.3,188.24,5.0,187.67,2024.0
1219,BT,BC,29,13,0,-0.2287,182.1,192.4,186.34,43.0,179.5,2024.0
1450,CS,BCM,83,29,1,-0.396,186.53,192.17,189.6,13.0,184.5,2024.0
1315,CE,OC,49,18,5,0.5808,188.92,191.37,190.23,13.0,189.0,2024.0
1210,AD,BC,24,0,0,-1.5014,181.33,188.1,182.79,26.0,179.0,2024.0
2712,SE,OC,165,92,5,8.136,188.0,189.0,190.4,6.0,190.5,2021.0
3011,BT,OC,203,13,5,-2.5055,183.63,185.0,188.32,13.0,180.0,2023.0
1,BY,SC,0,14,6,-0.1606,184.47,191.97,187.45,41.0,182.5,2024.0
1,EM,SCA,0,39,7,2.7464,189.38,191.75,191.4,6.0,191.5,2024.0
1211,EC,OC,25,34,5,2.1842,188.37,192.63,189.79,38.0,188.5,2024.0
2711,CS,OC,164,29,5,1.6601,188.61,189.65,188.33,12.0,187.0,2024.0
1399,IT,OC,58,57,5,2.9456,190.45,192.77,192.17,18.0,191.5,2024.0
1399,AD,BCM,58,0,1,1.2745,189.1,191.2,190.83,19.0,190.0,2024.0
2718,IT,BC,169,57,0,1.6129,187.97,193.0,189.59,358.0,188.0,2024.0
2006,BS,BCM,99,12,1,-0.8069,186.53,187.73,187.38,9.0,188.5,2024.0
1,GI,BCM,0,49,1,1.8888,188.73,193.1,191.77,10.0,189.0,2024.0
4960,IT,BC,277,57,0,-2.0709,181.14,190.89,183.34,57.0,179.0,2024.0
2618,CS,OC,129,29,5,13.21,184.58,186.77,187.82,4.0,188.615,2021.0
3011,CS,BC,203,29,0,-1.1267,180.63,191.97,184.53,82.0,179.0,2024.0
5986,CS,BC,325,29,0,0.2525,181.57,192.01,185.89,192.0,182.5,2024.0
2005,IB,MBC,98,51,2,-1.2844,181.03,188.98,183.08,41.0,179.5,2024.0
1113,AD,BCM,8,0,1,7.25,191.54,191.54,191.54,3.0,195.0,2022.0
2005,CS,BCM,98,29,1,2.5593,192.34,194.41,193.54,11.0,194.0,2024.0
1219,AD,MBC,29,0,2,0.7476,183.73,189.38,185.37,38.0,183.0,2024.0
4023,CE,BC,250,18,0,-0.5833,181.87,183.23,182.26,4.0,178.5,2023.0
5008,EY,BC,299,44,0,1.0929,189.57,192.04,190.66,112.0,190.0,2024.0
2,CL,BCM,97,24,1,0.4579,187.58,188.46,188.75,8.0,189.5,2024.0
2622,EC,BC,132,34,0,1.0638,181.96,190.47,185.9,26.0,179.0,2024.0
2718,EC,BC,169,34,0,2.307,187.48,194.07,189.45,339.0,188.5,2024.0
1211,AL,OC,25,3,5,0.102,186.87,190.97,188.37,38.0,185.5,2024.0
1113,IT,BC,8,57,0,0.0827,183.24,190.37,185.55,103.0,182.0,2024.0
2622,IT,BC,132,57,0,-0.7412,183.67,190.66,186.2,27.0,179.0,2024.0
5008,ME,BC,299,65,0,0.2811,185.17,192.33,188.35,120.0,186.0,2024.0
2718,IT,OC,169,57,5,2.0749,190.13,191.36,190.76,20.0,190.0,2024.0
2005,EI,MBC,98,37,2,1.7092,186.73,191.73,188.81,42.0,189.0,2024.0
2005,EE,MBC,98,35,2,2.5341,188.67,194.66,190.63,53.0,191.0,2024.0
2715,EE,BC,167,35,0,11.66,187.77,187.77,187.77,2.0,191.66,2021.0
2377,EE,MBC,117,35,2,3.1844,188.08,190.88,188.71,30.0,188.5,2024.0
2608,CS,BC,121,29,0,-0.6698,181.18,194.55,185.59,44.0,179.0,2024.0
1211,BT,OC,25,13,5,-0.2582,184.48,188.45,186.25,22.0,181.25,2024.0
2608,EC,BC,121,34,0,0.7898,181.96,188.78,184.18,19.0,179.0,2024.0
2615,CS,MBC,127,29,2,2.7554,190.1,194.28,191.56,58.0,191.5,2024.0
2005,IT,BCM,98,57,1,2.5924,192.18,193.08,192.7,9.0,193.0,2024.0
2739,CS,MBC,183,29,2,0.068,182.24,193.44,185.89,76.0,181.0,2024.0
2,TX,BC,97,95,0,0.9476,181.21,187.77,184.05,25.0,181.0,2024.0
4023,CS,BC,250,29,0,-2.0232,180.83,191.5,183.54,44.0,179.0,2024.0
2005,EC,BCM,98,34,1,2.0025,192.34,193.2,192.96,10.0,194.0,2024.0
5008,CM,BCM,299,25,1,1.6693,192.18,193.1,192.77,12.0,192.0,2024.0
3465,CS,BC,213,29,0,-0.8102,181.55,189.49,184.51,48.0,180.0,2024.0
5010,EC,BC,301,34,0,0.3091,181.58,185.29,182.08,12.0,182.0,2024.0
2,CL,MBC,97,24,2,1.8247,185.03,189.13,186.43,49.0,186.0,2024.0
2007,EM,BCM,100,39,1,1.984,192.37,193.0,193.09,7.0,194.0,2024.0
2006,TX,BC,99,95,0,-0.6862,180.87,191.4,185.55,33.0,179.5,2024.0
1304,BM,OC,43,10,5,-0.4966,182.44,186.0,185.44,6.0,181.0,2024.0
2377,EC,BCM,117,34,1,2.925,191.77,192.1,192.2,6.0,192.5,2024.0
1219,EE,OC,29,35,5,-0.468,184.26,187.4,186.71,18.0,182.5,2024.0
1,IE,MBC,0,54,2,0.6006,184.1,192.47,187.23,41.0,185.0,2024.0
1219,EC,MBC,29,34,2,1.1606,182.03,190.4,184.62,70.0,181.5,2024.0
1315,CH,MBC,49,21,2,1.8234,184.92,190.7,187.18,26.0,187.5,2024.0
2377,ME,OC,117,65,5,0.2458,187.43,189.0,188.52,12.0,189.5,2024.0
2,IB,SC,97,51,6,-0.0178,184.52,189.1,187.28,16.0,183.5,2024.0
2764,CS,BC,199,29,0,1.006,184.36,195.47,189.57,186.0,186.5,2024.0
2006,MT,BC,99,73,0,0.3662,180.97,190.9,185.19,63.0,179.5,2024.0
1211,CB,OC,25,15,5,2.2248,187.46,190.1,188.79,15.0,187.5,2024.0
2712,EC,MBC,165,34,2,2.6759,188.32,192.4,189.38,100.0,190.0,2024.0
2718,EC,MBC,169,34,2,0.2734,184.79,190.03,187.33,88.0,186.0,2024.0
4,AU,BCM,248,9,1,0.6128,188.14,189.72,189.2,9.0,189.0,2024.0
1315,EC,SC,49,34,6,1.7879,185.4,193.62,188.12,51.0,189.0,2024.0
4962,CS,OC,279,29,5,0.3452,188.85,189.96,189.3,9.0,186.5,2024.0
1219,IT,MBC,29,57,2,1.2874,184.92,190.19,186.22,52.0,184.0,2024.0
5010,CS,BC,301,29,0,-0.3755,180.69,189.68,183.21,36.0,179.5,2024.0
4,IM,SC,248,55,6,2.8861,188.78,193.35,190.42,83.0,191.5,2024.0
5986,EC,BC,325,34,0,-0.8054,180.57,189.65,182.75,60.0,179.0,2024.0
1317,IT,BC,51,57,0,-0.476,180.71,192.28,184.12,126.0,179.0,2024.0
1419,EC,MBC,69,34,2,0.0928,181.31,187.88,182.63,25.0,179.5,2024.0
2005,IB,SC,98,51,6,-0.7651,185.0,185.47,185.97,5.0,183.5,2024.0
3465,EC,BC,213,34,0,-2.2419,180.17,189.13,182.91,25.0,179.5,2024.0
1450,EC,BC,83,34,0,0.5777,182.96,190.41,185.37,55.0,183.0,2024.0
2706,CS,BC,159,29,0,-0.2379,180.39,192.0,185.03,97.0,179.0,2024.0
1219,ME,BC,29,65,0,1.5415,182.64,186.46,182.5,25.0,180.0,2024.0
1128,CS,BC,18,29,0,-1.9113,180.69,186.5,181.52,28.0,179.0,2024.0
2615,EE,BC,127,35,0,1.5806,184.6,191.07,187.23,131.0,186.0,2024.0
5901,CS,MBC,314,29,2,2.6889,186.85,194.6,189.7,59.0,189.0,2024.0
5008,MG,BC,299,67,0,1.1412,186.61,192.83,188.54,99.0,186.5,2024.0
1120,CS,OC,12,29,5,-2.0386,183.19,184.65,186.03,11.0,180.0,2023.0
1113,EE,BC,8,35,0,-0.8428,182.5,186.45,182.93,15.0,179.0,2024.0
1211,CS,MBC,25,29,2,1.3462,186.03,193.63,189.17,138.0,185.5,2024.0
2712,EE,BC,165,35,0,1.501,187.13,192.89,189.09,198.0,188.0,2024.0
1450,IT,BCM,83,57,1,0.556,183.78,188.86,187.03,9.0,184.0,2024.0
2712,SE,BC,165,92,0,10.271,184.64,188.95,185.32,33.0,189.21,2021.0
1419,CB,BC,69,15,0,-3.4761,181.2,187.02,182.29,40.0,180.0,2024.0
1324,CS,BC,55,29,0,-2.1701,181.22,190.06,181.78,79.0,179.0,2024.0
1120,CS,BC,12,29,0,-0.7303,180.35,189.49,184.4,38.0,179.0,2024.0
2006,CE,MBC,99,18,2,1.0335,185.33,192.98,188.41,25.0,187.5,2024.0
2,PP,MBC,97,83,2,0.6624,181.47,190.95,185.46,19.0,179.5,2024.0
2712,EI,BC,165,37,0,1.2161,184.0,190.54,187.47,87.0,184.5,2024.0
2615,EC,OC,127,34,5,2.0373,191.51,191.51,191.51,4.0,192.0,2024.0
1317,CS,MBC,51,29,2,-0.6109,181.4,192.01,184.76,70.0,179.0,2024.0
2,PP,BC,97,83,0,-0.1221,180.9,190.24,184.17,59.0,179.0,2024.0
4020,CS,BC,249,29,0,-1.3479,179.47,186.92,181.66,36.0,179.0,2024.0
1309,CS,BC,46,29,0,-0.065,181.11,189.14,183.3,58.0,179.0,2024.0
2719,CS,BC,170,29,0,-1.061,180.61,190.3,184.76,183.0,179.5,2024.0
5008,EY,MBC,299,44,2,2.4454,185.8,189.43,187.06,35.0,187.0,2024.0
1,PT,OC,0,86,5,0.5044,186.63,190.15,187.66,9.0,184.0,2023.0
4,EM,SC,248,39,6,3.1218,189.13,192.3,189.46,47.0,192.0,2024.0
2377,ME,BC,117,65,0,0.2967,183.43,190.03,186.61,78.0,185.5,2024.0
1324,EC,BC,55,34,0,-0.7482,181.86,191.63,184.7,20.0,180.0,2024.0
1315,CE,MBC,49,18,2,0.6265,182.21,189.9,185.8,25.0,183.0,2024.0
2006,PR,OC,99,84,5,0.6944,188.0,188.75,187.66,8.0,187.0,2024.0
2007,CS,SC,100,29,6,1.4668,186.87,191.13,188.46,28.0,192.0,2024.0
1,EE,ST,0,35,8,2.5192,188.56,188.56,188.56,3.0,190.0,2024.0
1419,AD,BC,69,0,0,-1.4144,180.77,191.87,183.59,126.0,180.0,2024.0
1219,ME,OC,29,65,5,-0.5369,183.4,184.57,183.16,11.0,187.0,2024.0
2719,BM,OC,170,10,5,10.855,183.81,186.67,186.68,3.0,186.71,2021.0
1315,BM,MBC,49,10,2,1.7816,186.67,192.0,188.75,35.0,187.0,2024.0
2,PM,MBC,97,81,2,0.4653,179.97,188.46,182.86,29.0,179.0,2024.0
2712,SE,MBC,165,92,2,14.75,184.83,185.83,185.33,4.0,189.5,2021.0
1113,EC,OC,8,34,5,1.1696,185.96,188.97,187.35,22.0,185.5,2024.0
5008,CW,BCM,299,31,1,2.3223,189.43,190.84,190.64,9.0,190.5,2024.0
1309,EC,OC,46,34,5,0.6318,180.7,190.73,184.46,13.0,179.0,2024.0
2722,CS,OC,172,29,5,0.4877,186.16,189.03,187.34,19.0,186.0,2024.0
1113,EC,MBC,8,34,2,0.6829,180.83,189.83,184.3,33.0,179.0,2024.0
4,MF,BCM,248,66,1,1.5,190.33,190.67,190.25,3.0,191.0,2021.0
2006,MS,OC,99,72,5,-0.3269,185.17,187.29,186.55,11.0,186.0,2024.0
5008,EM,BCM,299,39,1,1.7124,189.84,192.27,191.13,12.0,191.0,2024.0
2702,FT,BC,157,47,0,7.0,188.67,188.67,188.67,2.0,191.0,2021.0
2006,MF,MBC,99,66,2,1.3647,185.97,189.53,187.18,31.0,188.0,2024.0
1219,CS,BCM,29,29,1,0.5157,187.8,191.73,189.82,19.0,188.0,2024.0
2006,IY,BCM,99,59,1,0.402,186.86,186.86,186.86,5.0,185.5,2024.0
5008,ME,MBC,299,65,2,1.3874,184.17,187.66,185.17,35.0,184.0,2024.0
4974,CS,MBC,287,29,2,1.7912,184.94,191.86,187.87,39.0,186.0,2024.0
5012,CC,BCM,302,16,1,0.4379,190.51,192.86,192.12,8.0,190.0,2024.0
2711,EE,BC,164,35,0,-0.5277,179.35,185.57,180.25,24.0,179.0,2024.0
4933,EC,SC,265,34,6,15.415,185.78,185.78,185.78,2.0,190.915,2021.0
1113,EC,BC,8,34,0,-0.4251,181.59,192.22,185.19,171.0,181.5,2024.0
2007,EE,BCM,100,35,1,1.8755,190.08,190.82,190.28,9.0,190.5,2024.0
2006,MT,OC,99,73,5,-1.1336,187.55,189.98,188.18,6.0,183.5,2024.0
2712,EE,MBC,165,35,2,1.6916,183.98,189.28,186.18,58.0,185.5,2024.0
2613,EC,BC,125,34,0,6.8275,187.69,188.41,188.96,3.0,189.79,2021.0
1,MA,MBC,0,61,2,1.0588,183.98,188.75,185.24,24.0,185.0,2024.0
1,CE,BCM,0,18,1,-0.3552,189.95,191.93,190.9,11.0,190.0,2024.0
4,EI,SC,248,37,6,1.4242,184.74,190.28,187.28,39.0,187.5,2024.0
1317,IT,OC,51,57,5,-0.3918,181.87,184.18,184.1,21.0,179.5,2024.0
1,CM,ST,0,25,8,2.1752,190.21,192.16,191.43,5.0,192.0,2023.0
5008,ME,OC,299,65,5,0.781,189.46,190.33,190.64,8.0,188.5,2024.0
2710,CS,BC,163,29,0,1.0878,184.46,194.0,188.2,115.0,185.5,2024.0
4864,EC,BC,259,34,0,2.2333,187.26,188.19,187.96,4.0,189.5,2024.0
4,CM,SCA,248,25,7,1.2851,188.65,189.04,188.97,5.0,190.5,2024.0
1419,EC,BCM,69,34,1,-0.9725,182.8,183.13,182.22,6.0,179.5,2024.0
2,PP,OC,97,83,5,0.8669,185.47,187.93,186.4,12.0,189.5,2024.0
5901,EC,OC,314,34,5,2.8296,189.13,190.63,187.84,10.0,190.0,2024.0
2736,BM,BC,181,10,0,0.1842,184.27,186.16,185.23,8.0,183.5,2024.0
2702,EC,BC,157,34,0,-0.5471,181.16,190.62,184.44,254.0,181.5,2024.0
1399,CB,BCM,58,15,1,2.3233,187.93,189.66,189.15,8.0,189.5,2024.0
1317,EC,BC,51,34,0,0.4446,180.36,192.59,184.24,116.0,179.0,2024.0
2615,EC,MBC,127,34,2,2.6171,188.32,191.75,189.6,56.0,190.5,2024.0
2634,EC,BC,141,34,0,6.635,188.42,188.42,188.42,2.0,190.635,2021.0
1399,CB,MBC,58,15,2,0.8116,186.45,190.8,188.86,25.0,187.5,2024.0
2007,CE,BC,100,18,0,0.0174,180.83,190.08,184.38,87.0,179.5,2024.0
1112,CS,OC,7,29,5,-0.1544,183.36,188.14,185.34,28.0,181.5,2024.0
2711,CS,MBC,164,29,2,-0.9924,180.66,190.51,183.42,80.0,179.0,2024.0
2,FS,SC,97,46,6,-0.0735,181.3,184.63,182.85,12.0,180.0,2024.0
1450,EC,OC,83,34,5,-0.3394,188.23,188.3,188.67,7.0,188.0,2024.0
3011,PH,BC,203,80,0,-1.214,182.81,190.12,186.54,6.0,180.0,2024.0
2006,MF,BCM,99,66,1,0.2432,188.37,188.77,188.5,8.0,190.0,2024.0
5008,MF,OC,299,66,5,0.391,184.59,187.2,186.64,16.0,186.0,2024.0
2006,ME,SC,99,65,6,0.4805,179.58,187.79,183.27,27.0,179.5,2024.0
1321,MN,OC,53,69,5,9.5,187.33,187.33,187.33,2.0,190.5,2021.0
1419,EC,OC,69,34,5,0.9618,182.84,190.93,186.63,37.0,184.0,2024.0
1113,IT,OC,8,57,5,0.1806,186.13,188.13,187.46,16.0,185.5,2024.0
2712,BT,MBC,165,13,2,-0.1944,181.95,185.37,181.86,17.0,180.0,2024.0
2,IS,BCM,97,56,1,0.0648,186.96,188.29,186.84,5.0,189.5,2024.0
2006,AS,MBC,99,7,2,-0.7562,180.54,183.71,182.23,9.0,179.0,2024.0
1419,CS,MBC,69,29,2,-0.1087,180.87,192.4,184.28,85.0,179.0,2024.0
2712,EE,OC,165,35,5,1.4201,189.2,191.1,190.41,13.0,190.0,2024.0
1211,IT,MBC,25,57,2,-1.0242,185.23,191.53,186.31,69.0,183.0,2024.0
5986,CS,OC,325,29,5,6.125,187.84,190.32,189.16,7.0,191.0,2022.0
2005,EC,SC,98,34,6,0.7269,184.3,192.43,187.82,30.0,187.0,2024.0
2715,CS,BC,167,29,0,0.7011,181.78,186.41,183.98,10.0,179.0,2024.0
1211,CB,BC,25,15,0,-0.8966,183.59,190.09,186.44,96.0,183.0,2024.0
2,LE,BC,97,60,0,0.9411,181.96,183.24,183.7,13.0,182.0,2024.0
4962,CS,BC,279,29,0,-1.1546,181.83,194.22,185.44,81.0,180.0,2024.0
1,EE,SCA,0,35,7,-0.4101,188.52,189.71,189.07,6.0,187.5,2024.0
5910,IT,BC,318,57,0,-0.8762,183.67,186.35,185.0,12.0,187.5,2024.0
2006,CN,BC,99,26,0,-0.1668,185.3,190.38,187.31,52.0,184.0,2024.0
1304,IT,BC,43,57,0,-2.2773,180.53,187.14,183.18,101.0,179.0,2024.0
4960,EE,BC,277,35,0,0.4444,180.7,181.68,181.36,9.0,180.5,2024.0
1219,EE,BC,29,35,0,-0.3306,180.87,188.22,183.65,139.0,180.0,2024.0
1422,CS,BC,72,29,0,-0.1413,180.76,191.61,184.75,78.0,180.0,2024.0
4,RP,BC,248,89,0,-0.1806,180.33,188.34,183.34,75.0,179.0,2024.0
5010,CS,OC,301,29,5,-0.8574,182.94,185.08,184.92,5.0,182.0,2024.0
1,IE,BCM,0,54,1,1.1207,186.59,192.92,190.68,11.0,186.0,2024.0
4960,BT,BC,277,13,0,1.1067,180.36,192.09,185.96,11.0,180.0,2024.0
2712,EI,OC,165,37,5,5.7995,187.85,188.18,186.73,4.0,189.5,2022.0
1317,BT,BC,51,13,0,3.0961,184.79,187.79,185.94,20.0,186.5,2023.0
1,XC,BC,0,96,0,0.4807,181.01,191.07,185.29,34.0,179.0,2024.0
4,PR,MBC,248,84,2,0.907,182.09,192.23,184.43,42.0,183.0,2024.0
1399,ME,BC,58,65,0,-1.1463,182.29,191.27,184.88,62.0,181.89,2024.0
